Last Published Date,List Ranking,Prior List Ranking,Ranking Criteria,Ranking Info,Classification,Record Name,Address 1,City,State,Zip,Latitude,Longitude,Year Founded,Employees,Emp Count Source,Emp Count Timeframe,Emp Count Timestamp,Revenue,Revenue Source,Revenue Timeframe,Revenue Last Updated,Business Description
7/15/2022 0:00,67,,Local employees,325,Employers and Who's Who,Catholic Relief Services,228 W. Lexington St.,Baltimore,Maryland,21201,39.29155,-76.619133,1943,1151,# employees,2022-Q2,7/13/2022,928384071,Revenue,2020,6/30/2021,"Catholic Relief Services carries out the commitment of the
Bishops of the United States to assist the poor and vulnerable
overseas. We are motivated by the Gospel of Jesus Christ to
cherish, preserve and uphold the sacredness and dignity of all
human life, foster charity and justice, and embody Catholic
social and moral teaching as we act to: promote human
development by responding to major emergencies, fighting
disease and poverty, and nurturing peaceful and just societies;
and, serve Catholics in the United States as they live their
faith in solidarity with their brothers and sisters around the
world. As part of the universal mission of the Catholic Church,
we work with local, national and international Catholic
institutions and structures, as well as other organizations, to
assist people on the basis of need, not creed, race or
nationality."
7/15/2022 0:00,67,,Local employees,325,Employers and Who's Who,Catholic Relief Services,228 W. Lexington St.,Baltimore,Maryland,21201,39.29155,-76.619133,1943,1151,# employees,2022-Q2,7/13/2022,928384071,Revenue,2020,6/30/2021,"Catholic Relief Services carries out the commitment of the
Bishops of the United States to assist the poor and vulnerable
overseas. We are motivated by the Gospel of Jesus Christ to
cherish, preserve and uphold the sacredness and dignity of all
human life, foster charity and justice, and embody Catholic
social and moral teaching as we act to: promote human
development by responding to major emergencies, fighting
disease and poverty, and nurturing peaceful and just societies;
and, serve Catholics in the United States as they live their
faith in solidarity with their brothers and sisters around the
world. As part of the universal mission of the Catholic Church,
we work with local, national and international Catholic
institutions and structures, as well as other organizations, to
assist people on the basis of need, not creed, race or
nationality."
7/15/2022 0:00,68,,Local employees,300,Employers and Who's Who,CyberCore Technologies,6605 Business Parkway,Elkridge,Maryland,21075,39.1871671,-76.7682314,2000,300,# employees,2022-Q2,7/6/2022,,"Revenue, Companywide",2017,6/25/2018,"As a privately held company, CyberCore does not disclose its revenue."
7/15/2022 0:00,69,,Local employees,263,Employers and Who's Who,Ernst & Young LLP,1201 Willis St.,Baltimore,Maryland,21231,39.2805529,-76.5977382,1903,312250,# employees,2022,2/15/2022,40000000000,Revenue,2021,2/15/2022,"EY is a global leader in assurance, consulting, strategy and transactions, and tax services."
7/15/2022 0:00,69,,Local employees,263,Employers and Who's Who,Ernst & Young LLP,1201 Willis St.,Baltimore,Maryland,21231,39.2805529,-76.5977382,1903,312250,# employees,2022,2/15/2022,40000000000,Revenue,2021,2/15/2022,"EY is a global leader in assurance, consulting, strategy and transactions, and tax services."
7/15/2022 0:00,69,,Local employees,263,Employers and Who's Who,Ernst & Young LLP,1201 Willis St.,Baltimore,Maryland,21231,39.2805529,-76.5977382,1903,312250,# employees,2022,2/15/2022,40000000000,Revenue,2021,2/15/2022,"EY is a global leader in assurance, consulting, strategy and transactions, and tax services."
7/15/2022 0:00,69,,Local employees,263,Employers and Who's Who,Ernst & Young LLP,1201 Willis St.,Baltimore,Maryland,21231,39.2805529,-76.5977382,1903,312250,# employees,2022,2/15/2022,40000000000,Revenue,2021,2/15/2022,"EY is a global leader in assurance, consulting, strategy and transactions, and tax services."
7/15/2022 0:00,69,,Local employees,263,Employers and Who's Who,Ernst & Young LLP,1201 Willis St.,Baltimore,Maryland,21231,39.2805529,-76.5977382,1903,312250,# employees,2022,2/15/2022,40000000000,Revenue,2021,2/15/2022,"EY is a global leader in assurance, consulting, strategy and transactions, and tax services."
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,C-Care,979 Corporate Boulevard,Linthicum Heights,Maryland,21090,39.2084514,-76.670328,2000,8000,# employees,2022,2/8/2022,,,,,"C-Care is a prestige manufacturer and custom development lab for the best brands in the world, in the categories of skin care, hair care and hair color. Working with most fortune 100 companies in our industry as well as fast growing indie brands."
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Martin's Inc.,6821 Dogwood Road,Baltimore,Maryland,21244,39.322022,-76.745924,1964,150,"# Employees, Full Time",2022-Q3,5/19/2022,18000000,"Revenue, Companywide",2021,6/21/2022,on-site and off-site catering
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Martin's Inc.,6821 Dogwood Road,Baltimore,Maryland,21244,39.322022,-76.745924,1964,150,"# Employees, Full Time",2022-Q3,5/19/2022,18000000,"Revenue, Companywide",2021,6/21/2022,on-site and off-site catering
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Martin's Inc.,6821 Dogwood Road,Baltimore,Maryland,21244,39.322022,-76.745924,1964,150,"# Employees, Full Time",2022-Q3,5/19/2022,18000000,"Revenue, Companywide",2021,6/21/2022,on-site and off-site catering
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Martin's Inc.,6821 Dogwood Road,Baltimore,Maryland,21244,39.322022,-76.745924,1964,150,"# Employees, Full Time",2022-Q3,5/19/2022,18000000,"Revenue, Companywide",2021,6/21/2022,on-site and off-site catering
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Martin's Inc.,6821 Dogwood Road,Baltimore,Maryland,21244,39.322022,-76.745924,1964,150,"# Employees, Full Time",2022-Q3,5/19/2022,18000000,"Revenue, Companywide",2021,6/21/2022,on-site and off-site catering
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Martin's Inc.,6821 Dogwood Road,Baltimore,Maryland,21244,39.322022,-76.745924,1964,150,"# Employees, Full Time",2022-Q3,5/19/2022,18000000,"Revenue, Companywide",2021,6/21/2022,on-site and off-site catering
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Turf Valley Resort,2700 Turf Valley Road,Ellicott City,Maryland,21042,39.29533,-76.88414,1978,250,# employees,2022,2/17/2022,15071525,"Revenue, Companywide",2021,4/26/2022,"Let our relaxing resort inspire your team with 40,000 square feet of inviting meeting venues, sweeping golf course views and a tranquil setting. As the only resort-style conference and convention center between Baltimore and Washington, DC, Turf Valley is an outstanding destination for groups seeking an escape from the urban bustle. Our Maryland resort and conference center provides 25 flexible venues, full-service catering, and an expert team that is dedicated to creating successful events. With plush accommodations, fun activities, a spa, dining and a beautiful location, Turf Valley Resort is a remarkable destination for team building retreats, stimulating conferences and dynamic Baltimore-Washington, DC area meetings."
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Turf Valley Resort,2700 Turf Valley Road,Ellicott City,Maryland,21042,39.29533,-76.88414,1978,250,# employees,2022,2/17/2022,15071525,"Revenue, Companywide",2021,4/26/2022,"Let our relaxing resort inspire your team with 40,000 square feet of inviting meeting venues, sweeping golf course views and a tranquil setting. As the only resort-style conference and convention center between Baltimore and Washington, DC, Turf Valley is an outstanding destination for groups seeking an escape from the urban bustle. Our Maryland resort and conference center provides 25 flexible venues, full-service catering, and an expert team that is dedicated to creating successful events. With plush accommodations, fun activities, a spa, dining and a beautiful location, Turf Valley Resort is a remarkable destination for team building retreats, stimulating conferences and dynamic Baltimore-Washington, DC area meetings."
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Turf Valley Resort,2700 Turf Valley Road,Ellicott City,Maryland,21042,39.29533,-76.88414,1978,250,# employees,2022,2/17/2022,15071525,"Revenue, Companywide",2021,4/26/2022,"Let our relaxing resort inspire your team with 40,000 square feet of inviting meeting venues, sweeping golf course views and a tranquil setting. As the only resort-style conference and convention center between Baltimore and Washington, DC, Turf Valley is an outstanding destination for groups seeking an escape from the urban bustle. Our Maryland resort and conference center provides 25 flexible venues, full-service catering, and an expert team that is dedicated to creating successful events. With plush accommodations, fun activities, a spa, dining and a beautiful location, Turf Valley Resort is a remarkable destination for team building retreats, stimulating conferences and dynamic Baltimore-Washington, DC area meetings."
7/15/2022 0:00,70,,Local employees,250,Employers and Who's Who,Turf Valley Resort,2700 Turf Valley Road,Ellicott City,Maryland,21042,39.29533,-76.88414,1978,250,# employees,2022,2/17/2022,15071525,"Revenue, Companywide",2021,4/26/2022,"Let our relaxing resort inspire your team with 40,000 square feet of inviting meeting venues, sweeping golf course views and a tranquil setting. As the only resort-style conference and convention center between Baltimore and Washington, DC, Turf Valley is an outstanding destination for groups seeking an escape from the urban bustle. Our Maryland resort and conference center provides 25 flexible venues, full-service catering, and an expert team that is dedicated to creating successful events. With plush accommodations, fun activities, a spa, dining and a beautiful location, Turf Valley Resort is a remarkable destination for team building retreats, stimulating conferences and dynamic Baltimore-Washington, DC area meetings."
7/15/2022 0:00,73,,Local employees,249,Employers and Who's Who,CohnReznick LLP,500 E. Pratt St.,Baltimore,Maryland,21202,39.28672,-76.608177,1977,3118,# employees,2022-Q2,7/1/2022,774000000,Revenue,2021,2/8/2022,"CohnReznick is a leading advisory, assurance, and tax firm that helps forward-thinking organizations optimize performance, maximize value, and manage risk. With offices nationwide, the firm serves organizations around the world through its global subsidiaries and membership in Nexia International."
7/15/2022 0:00,73,,Local employees,249,Employers and Who's Who,CohnReznick LLP,500 E. Pratt St.,Baltimore,Maryland,21202,39.28672,-76.608177,1977,3118,# employees,2022-Q2,7/1/2022,774000000,Revenue,2021,2/8/2022,"CohnReznick is a leading advisory, assurance, and tax firm that helps forward-thinking organizations optimize performance, maximize value, and manage risk. With offices nationwide, the firm serves organizations around the world through its global subsidiaries and membership in Nexia International."
7/15/2022 0:00,73,,Local employees,249,Employers and Who's Who,CohnReznick LLP,500 E. Pratt St.,Baltimore,Maryland,21202,39.28672,-76.608177,1977,3118,# employees,2022-Q2,7/1/2022,774000000,Revenue,2021,2/8/2022,"CohnReznick is a leading advisory, assurance, and tax firm that helps forward-thinking organizations optimize performance, maximize value, and manage risk. With offices nationwide, the firm serves organizations around the world through its global subsidiaries and membership in Nexia International."
7/15/2022 0:00,73,,Local employees,249,Employers and Who's Who,CohnReznick LLP,500 E. Pratt St.,Baltimore,Maryland,21202,39.28672,-76.608177,1977,3118,# employees,2022-Q2,7/1/2022,774000000,Revenue,2021,2/8/2022,"CohnReznick is a leading advisory, assurance, and tax firm that helps forward-thinking organizations optimize performance, maximize value, and manage risk. With offices nationwide, the firm serves organizations around the world through its global subsidiaries and membership in Nexia International."
7/15/2022 0:00,73,,Local employees,249,Employers and Who's Who,CohnReznick LLP,500 E. Pratt St.,Baltimore,Maryland,21202,39.28672,-76.608177,1977,3118,# employees,2022-Q2,7/1/2022,774000000,Revenue,2021,2/8/2022,"CohnReznick is a leading advisory, assurance, and tax firm that helps forward-thinking organizations optimize performance, maximize value, and manage risk. With offices nationwide, the firm serves organizations around the world through its global subsidiaries and membership in Nexia International."
7/15/2022 0:00,74,,Local employees,240,Employers and Who's Who,Baltimore City Burger King Restaurants,1937 Greenspring Drive,Timonium,Maryland,21093,39.433208,-76.629341,2000,240,# employees,2022-Q2,7/13/2022,16000000,Revenue,2021,7/13/2022,Business is family owned serving Baltimore City
7/15/2022 0:00,75,,Local employees,230,Employers and Who's Who,"EA Engineering Science & Technology Inc., PBC",225 Schilling Circle,Hunt Valley,Maryland,21031,39.490846,-76.663326,1973,620,# employees,2022-Q2,7/6/2022,184645000,"Revenue, Companywide",2021,8/16/2022,"Full service environmental consulting, nationwide"
7/15/2022 0:00,75,,Local employees,230,Employers and Who's Who,"EA Engineering Science & Technology Inc., PBC",225 Schilling Circle,Hunt Valley,Maryland,21031,39.490846,-76.663326,1973,620,# employees,2022-Q2,7/6/2022,184645000,"Revenue, Companywide",2021,8/16/2022,"Full service environmental consulting, nationwide"
7/15/2022 0:00,75,,Local employees,230,Employers and Who's Who,"EA Engineering Science & Technology Inc., PBC",225 Schilling Circle,Hunt Valley,Maryland,21031,39.490846,-76.663326,1973,620,# employees,2022-Q2,7/6/2022,184645000,"Revenue, Companywide",2021,8/16/2022,"Full service environmental consulting, nationwide"
7/15/2022 0:00,75,,Local employees,230,Employers and Who's Who,"EA Engineering Science & Technology Inc., PBC",225 Schilling Circle,Hunt Valley,Maryland,21031,39.490846,-76.663326,1973,620,# employees,2022-Q2,7/6/2022,184645000,"Revenue, Companywide",2021,8/16/2022,"Full service environmental consulting, nationwide"
7/15/2022 0:00,76,,Local employees,229,Employers and Who's Who,Miles & Stockbridge,100 Light St.,Baltimore,Maryland,21202,39.287281,-76.613609,1932,364,# employees,2022-Q2,7/7/2022,,,,,"Miles & Stockbridge is a leading Am Law 200 firm with seven mid-Atlantic offices. The firm’s lawyers help global, national, local and emerging business clients preserve and create value by helping them solve their most challenging problems."
7/15/2022 0:00,77,,Local employees,225,Employers and Who's Who,Vision Technologies LLC,6704 Curtis Court,Glen Burnie,Maryland,21060,39.192201,-76.5937916,2000,567,# employees,2022,6/14/2022,151000000,"Revenue, Companywide",2021,6/14/2022,"Vision Technologies, Inc., a Maryland-based network integrator, has delivered world-class converged IT
services and solutions since 2000. With 300 local employees and 570 full-time employees
nationally, the company projects growth to $130 million in 2019. In addition, Vision plans to relocate its
headquarters within Anne Arundel County, adding 100 new full-time jobs over the next five years to its
local workforce. Vision not only creates technology jobs but builds culture and careers for its people."
7/15/2022 0:00,77,,Local employees,225,Employers and Who's Who,Vision Technologies LLC,6704 Curtis Court,Glen Burnie,Maryland,21060,39.192201,-76.5937916,2000,567,# employees,2022,6/14/2022,151000000,"Revenue, Companywide",2021,6/14/2022,"Vision Technologies, Inc., a Maryland-based network integrator, has delivered world-class converged IT
services and solutions since 2000. With 300 local employees and 570 full-time employees
nationally, the company projects growth to $130 million in 2019. In addition, Vision plans to relocate its
headquarters within Anne Arundel County, adding 100 new full-time jobs over the next five years to its
local workforce. Vision not only creates technology jobs but builds culture and careers for its people."
7/15/2022 0:00,78,,Local employees,224,Employers and Who's Who,TAI Engineering,600 Red Brook Blvd.,Owings Mills,Maryland,21117,39.4139744,-76.8078186,1989,250,# employees,2022-Q4,2/2/2022,57500000,"Revenue, Companywide",2021,8/9/2022,"TAI provides Engineering, Management and Technical Services to the Industrial, Manufacturing, Buildings and Facilities Marketplace."
7/15/2022 0:00,79,,Local employees,220,Employers and Who's Who,Fireline Corp.,4506 Hollins Ferry Road,Baltimore,Maryland,21227,39.236497,-76.669909,1947,240,# employees,2022-Q2,6/23/2022,39500000,"Revenue, Companywide",2021,6/23/2022,Fireline had several large sized projects active in 2021 after having a flat year in 2020.  Revenue increased as a result.
7/15/2022 0:00,79,,Local employees,220,Employers and Who's Who,Fireline Corp.,4506 Hollins Ferry Road,Baltimore,Maryland,21227,39.236497,-76.669909,1947,240,# employees,2022-Q2,6/23/2022,39500000,"Revenue, Companywide",2021,6/23/2022,Fireline had several large sized projects active in 2021 after having a flat year in 2020.  Revenue increased as a result.
7/15/2022 0:00,80,,Local employees,218,Employers and Who's Who,DLA Piper,6225 Smith Ave.,Baltimore,Maryland,21209,39.372135,-76.660004,2005,10150,# employees,2022-Q1,4/26/2022,3471437000,"Revenue, Companywide",2021,8/12/2022,"DLA Piper is a global law firm with lawyers located in more than 40 countries throughout the Americas, Europe, the Middle East, Africa and Asia Pacific, positioning us to help clients with their legal needs around the world. In certain jurisdictions, this information may be considered attorney advertising."
7/15/2022 0:00,81,,Local employees,207,Employers and Who's Who,Fearless,8 Market Place,Baltimore,Maryland,21202,39.2888915,-76.6069962,2009,214,# employees,2022-Q2,7/6/2022,48000000,"Revenue, Companywide",2021,6/1/2022,"Fearless is a full stack digital services firm in Baltimore that delivers sleek, modern, and user-friendly software designed to push the boundaries of possibility. It's our mission to build software with a soul - tools that empower communities and make a difference - so we can create a world where good software powers the things that matter."
7/15/2022 0:00,81,,Local employees,207,Employers and Who's Who,Fearless,8 Market Place,Baltimore,Maryland,21202,39.2888915,-76.6069962,2009,214,# employees,2022-Q2,7/6/2022,48000000,"Revenue, Companywide",2021,6/1/2022,"Fearless is a full stack digital services firm in Baltimore that delivers sleek, modern, and user-friendly software designed to push the boundaries of possibility. It's our mission to build software with a soul - tools that empower communities and make a difference - so we can create a world where good software powers the things that matter."
7/15/2022 0:00,81,,Local employees,207,Employers and Who's Who,Fearless,8 Market Place,Baltimore,Maryland,21202,39.2888915,-76.6069962,2009,214,# employees,2022-Q2,7/6/2022,48000000,"Revenue, Companywide",2021,6/1/2022,"Fearless is a full stack digital services firm in Baltimore that delivers sleek, modern, and user-friendly software designed to push the boundaries of possibility. It's our mission to build software with a soul - tools that empower communities and make a difference - so we can create a world where good software powers the things that matter."
7/15/2022 0:00,82,,Local employees,200,Employers and Who's Who,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
7/15/2022 0:00,82,,Local employees,200,Employers and Who's Who,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
7/15/2022 0:00,82,,Local employees,200,Employers and Who's Who,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
7/15/2022 0:00,82,,Local employees,200,Employers and Who's Who,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
7/15/2022 0:00,83,,Local employees,186,Employers and Who's Who,"Whitney Bailey Cox & Magnani, LLC",300 E. Joppa Road,Baltimore,Maryland,21286,39.4025088,-76.5971892,1977,216,# employees,2022-Q4,3/10/2022,33719834,"Revenue, Companywide",2021,7/5/2022,"WBCM is a full-service, Multidisciplinary Engineering firm offering; Civil/Site/Utility, Environmental Water Resources, GIS, Building Structural, Surveying and Innovative Technology (UAS & LiDAR), Marine & Industrial, Diving Inspections, Bridge/Highways, and Landscape Architecture in the mid-Atlantic region."
7/15/2022 0:00,83,,Local employees,186,Employers and Who's Who,"Whitney Bailey Cox & Magnani, LLC",300 E. Joppa Road,Baltimore,Maryland,21286,39.4025088,-76.5971892,1977,216,# employees,2022-Q4,3/10/2022,33719834,"Revenue, Companywide",2021,7/5/2022,"WBCM is a full-service, Multidisciplinary Engineering firm offering; Civil/Site/Utility, Environmental Water Resources, GIS, Building Structural, Surveying and Innovative Technology (UAS & LiDAR), Marine & Industrial, Diving Inspections, Bridge/Highways, and Landscape Architecture in the mid-Atlantic region."
7/15/2022 0:00,84,,Local employees,180,Employers and Who's Who,CJ Maintenance Inc.,9254 Bendix Road,Columbia,Maryland,21045,39.2357537,-76.8293283,,200,# employees,2022-Q2,6/2/2022,19000000,"Revenue, Companywide",2021,6/2/2022,Commercial Cleaning
7/15/2022 0:00,84,,Local employees,180,Employers and Who's Who,Santoni's Marketplace & Catering,4854 Butler Road,Glyndon,Maryland,21071,39.475562,-76.81924,,50,"# Employees, Full Time",2022-Q3,5/17/2022,10000000,"Revenue, Companywide",2021,5/17/2022,Specialty food market & Full-service off-premise event caterer serving Central Maryland.
7/15/2022 0:00,84,,Local employees,180,Employers and Who's Who,Santoni's Marketplace & Catering,4854 Butler Road,Glyndon,Maryland,21071,39.475562,-76.81924,,50,"# Employees, Full Time",2022-Q3,5/17/2022,10000000,"Revenue, Companywide",2021,5/17/2022,Specialty food market & Full-service off-premise event caterer serving Central Maryland.
7/15/2022 0:00,84,,Local employees,180,Employers and Who's Who,Santoni's Marketplace & Catering,4854 Butler Road,Glyndon,Maryland,21071,39.475562,-76.81924,,50,"# Employees, Full Time",2022-Q3,5/17/2022,10000000,"Revenue, Companywide",2021,5/17/2022,Specialty food market & Full-service off-premise event caterer serving Central Maryland.
7/15/2022 0:00,86,,Local employees,165,Employers and Who's Who,Concrete Protection & Restoration Inc.,2811 Lord Baltimore Drive,Baltimore,Maryland,21244,39.332481,-76.752693,1996,305,# employees,2022-Q4,2/2/2022,47250000,"Revenue, Companywide",2021,3/3/2022,"Our mission is to provide the best repair solution for your project objectives.

Concrete Protection & Restoration, Inc. (CPR) supplies the commercial, industrial, and public markets with the highest quality concrete structural restoration services."
7/15/2022 0:00,86,,Local employees,165,Employers and Who's Who,Concrete Protection & Restoration Inc.,2811 Lord Baltimore Drive,Baltimore,Maryland,21244,39.332481,-76.752693,1996,305,# employees,2022-Q4,2/2/2022,47250000,"Revenue, Companywide",2021,3/3/2022,"Our mission is to provide the best repair solution for your project objectives.

Concrete Protection & Restoration, Inc. (CPR) supplies the commercial, industrial, and public markets with the highest quality concrete structural restoration services."
7/15/2022 0:00,86,,Local employees,165,Employers and Who's Who,Concrete Protection & Restoration Inc.,2811 Lord Baltimore Drive,Baltimore,Maryland,21244,39.332481,-76.752693,1996,305,# employees,2022-Q4,2/2/2022,47250000,"Revenue, Companywide",2021,3/3/2022,"Our mission is to provide the best repair solution for your project objectives.

Concrete Protection & Restoration, Inc. (CPR) supplies the commercial, industrial, and public markets with the highest quality concrete structural restoration services."
7/15/2022 0:00,86,,Local employees,165,Employers and Who's Who,Concrete Protection & Restoration Inc.,2811 Lord Baltimore Drive,Baltimore,Maryland,21244,39.332481,-76.752693,1996,305,# employees,2022-Q4,2/2/2022,47250000,"Revenue, Companywide",2021,3/3/2022,"Our mission is to provide the best repair solution for your project objectives.

Concrete Protection & Restoration, Inc. (CPR) supplies the commercial, industrial, and public markets with the highest quality concrete structural restoration services."
7/15/2022 0:00,86,,Local employees,165,Employers and Who's Who,Concrete Protection & Restoration Inc.,2811 Lord Baltimore Drive,Baltimore,Maryland,21244,39.332481,-76.752693,1996,305,# employees,2022-Q4,2/2/2022,47250000,"Revenue, Companywide",2021,3/3/2022,"Our mission is to provide the best repair solution for your project objectives.

Concrete Protection & Restoration, Inc. (CPR) supplies the commercial, industrial, and public markets with the highest quality concrete structural restoration services."
7/15/2022 0:00,87,,Local employees,161,Employers and Who's Who,All Pro Vending Inc. dba All Staffed Up,1410 Bush St.,Baltimore,Maryland,21230,39.2763013,-76.6355482,,161,# employees,2022-Q2,7/12/2022,1588157,"Revenue, Companywide",2021,5/25/2022,"All Pro Vending, d/b/a All Staffed Up is a staffing and people-oriented solutions provided started by David McDonald and Clarence Haskett in 1996. Current clients include Aramark Sports & Entertainment, Sodexo, and Verra Mobility. Specialized areas include Staffing, Local Hiring, Recruiting, Quality Control, Traffic & Safety, and Hospitality. Accolades include Fortune Magazine's Inner City 100, The Capital Area Supplier Development Council’s Top 100 MBE award, Goldman Sachs 10,000 Small Business alumnus, and Initiative for a Competitive Inner City/Inner City Capital Connections alumnus."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,Northwestern Mutual Mid-Atlantic,111 S. Calvert St.,Baltimore,Maryland,21202,39.287369,-76.612152,1885,12000,# employees,2020,11/13/2020,29855000000,Revenue,2019,11/13/2020,"Since 1857, Northwestern Mutual has focused on one ambition; to do the right thing for the people who put their trust in us. We live out this commitment to doing the right thing in the very nature of our business, as a mutual company focused on our clients’ long-term needs – not just selling a product or answering to shareholder demands. Our Financial Representatives provide a broad range of services and products to our clients helping them to achieve financial security. We believe there are two halves to consider: protect and grow. Instead of focusing on insurance or investments alone, we bring them together into one whole picture to help you Spend Your Life Living™."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,Northwestern Mutual Mid-Atlantic,111 S. Calvert St.,Baltimore,Maryland,21202,39.287369,-76.612152,1885,12000,# employees,2020,11/13/2020,29855000000,Revenue,2019,11/13/2020,"Since 1857, Northwestern Mutual has focused on one ambition; to do the right thing for the people who put their trust in us. We live out this commitment to doing the right thing in the very nature of our business, as a mutual company focused on our clients’ long-term needs – not just selling a product or answering to shareholder demands. Our Financial Representatives provide a broad range of services and products to our clients helping them to achieve financial security. We believe there are two halves to consider: protect and grow. Instead of focusing on insurance or investments alone, we bring them together into one whole picture to help you Spend Your Life Living™."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,Northwestern Mutual Mid-Atlantic,111 S. Calvert St.,Baltimore,Maryland,21202,39.287369,-76.612152,1885,12000,# employees,2020,11/13/2020,29855000000,Revenue,2019,11/13/2020,"Since 1857, Northwestern Mutual has focused on one ambition; to do the right thing for the people who put their trust in us. We live out this commitment to doing the right thing in the very nature of our business, as a mutual company focused on our clients’ long-term needs – not just selling a product or answering to shareholder demands. Our Financial Representatives provide a broad range of services and products to our clients helping them to achieve financial security. We believe there are two halves to consider: protect and grow. Instead of focusing on insurance or investments alone, we bring them together into one whole picture to help you Spend Your Life Living™."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,ZIPS Cleaners,8510 Corridor Rd.,Savage,Maryland,20763,39.1348558,-76.8142946,2004,1000,# employees,2022-Q2,7/13/2022,44069918,"Revenue, Companywide",2021,8/9/2022,"ZIPS Cleaners® provides consumer and commercial garment care centered around low-cost, in-by-9-out-by-5 dry cleaning as well as Wash N Fold laundry, pressed laundry, alterations and cleaning of household items. There are nearly 70 ZIPS locations throughout the United States, with more than 100 slated to open in the next several years. For franchise information, contact Director of Business Development Abhi Parikh at aparikh@321zips.com or (717) 495-7995."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,ZIPS Cleaners,8510 Corridor Rd.,Savage,Maryland,20763,39.1348558,-76.8142946,2004,1000,# employees,2022-Q2,7/13/2022,44069918,"Revenue, Companywide",2021,8/9/2022,"ZIPS Cleaners® provides consumer and commercial garment care centered around low-cost, in-by-9-out-by-5 dry cleaning as well as Wash N Fold laundry, pressed laundry, alterations and cleaning of household items. There are nearly 70 ZIPS locations throughout the United States, with more than 100 slated to open in the next several years. For franchise information, contact Director of Business Development Abhi Parikh at aparikh@321zips.com or (717) 495-7995."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,ZIPS Cleaners,8510 Corridor Rd.,Savage,Maryland,20763,39.1348558,-76.8142946,2004,1000,# employees,2022-Q2,7/13/2022,44069918,"Revenue, Companywide",2021,8/9/2022,"ZIPS Cleaners® provides consumer and commercial garment care centered around low-cost, in-by-9-out-by-5 dry cleaning as well as Wash N Fold laundry, pressed laundry, alterations and cleaning of household items. There are nearly 70 ZIPS locations throughout the United States, with more than 100 slated to open in the next several years. For franchise information, contact Director of Business Development Abhi Parikh at aparikh@321zips.com or (717) 495-7995."
7/15/2022 0:00,88,,Local employees,160,Employers and Who's Who,ZIPS Cleaners,8510 Corridor Rd.,Savage,Maryland,20763,39.1348558,-76.8142946,2004,1000,# employees,2022-Q2,7/13/2022,44069918,"Revenue, Companywide",2021,8/9/2022,"ZIPS Cleaners® provides consumer and commercial garment care centered around low-cost, in-by-9-out-by-5 dry cleaning as well as Wash N Fold laundry, pressed laundry, alterations and cleaning of household items. There are nearly 70 ZIPS locations throughout the United States, with more than 100 slated to open in the next several years. For franchise information, contact Director of Business Development Abhi Parikh at aparikh@321zips.com or (717) 495-7995."
7/15/2022 0:00,90,,Local employees,137,Employers and Who's Who,Classic Catering People,99 Painters Mill Road,Owings Mills,Maryland,21117,39.41279,-76.77699,1969,90,"# Employees, Full Time",2022-Q3,5/26/2022,7500000,"Revenue, Companywide",2021,5/26/2022,"A woman-owned business in Maryland, The Classic Catering People believes that a passion for food is at the base of every event. Through a blend of seasonal ingredients, global flavors, contemporary cuisine, and outstanding hospitality, Classics name is synonymous with culinary creativity, integrity, and service throughout Baltimore and Washington, D.C."
